ppt_id,condition,p_correct,hn_enc,dwell_obj1_enc,dwell_table_enc,dwell_other_enc,t_first_array_enc,t_first_obj1_enc,hn_ret,dwell_obj1_ret,dwell_table_ret,dwell_other_ret,t_first_array_ret,t_first_obj1_ret,hn_diff,dwell_total_diff,dwell_obj1_diff,dwell_table_diff,dwell_other_diff,t_first_array_diff,t_first_obj1_diff,pupil_diam_centre_diff,pupil_diam_spread_diff,group,dwell_MO-SOs_ret,4MT
alloeye_4,TeleportRotate,0.7777777777777778,0.5191298523721579,0.22646031746031745,0.11834920634920636,0.025095238095238094,1.8888888888888888,1761.5555555555557,0.6008908685266329,0.35928571428571426,0.12542857142857142,0.036793650793650795,192.66666666666663,1356.3333333333333,0.0817610161544747,0.01368253968253968,0.13282539682539685,0.007079365079365079,0.011698412698412698,190.77777777777777,-405.22222222222223,0.1065377499999999,-0.0452489027777778,O,-0.09328571428571429,1766.233655641534
alloeye_26,StayStay,1.0,,,,,,,,,,,,,,,,,,,,,,Y,,1.0
alloeye_26,WalkStay,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,Y,,0.8888888888888888
alloeye_26,TeleportStay,1.0,,,,,,,,,,,,,,,,,,,,,,Y,,1.0
alloeye_26,StayRotate,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,Y,,0.8888888888888888
alloeye_26,WalkRotate,1.0,,,,,,,,,,,,,,,,,,,,,,Y,,1.0
alloeye_26,TeleportRotate,1.0,,,,,,,,,,,,,,,,,,,,,,Y,,1.0
alloeye_15,StayStay,1.0,0.5150811772958248,0.24642857142857144,0.18049206349206348,0.030174603174603177,420.22222222222223,1262.7777777777778,0.6372181430823198,0.31438095238095237,0.179984126984127,0.0894920634920635,298.8888888888889,1688.2222222222222,0.1221369657864951,-0.07874603174603174,0.06795238095238096,-0.000507936507936508,0.05931746031746032,-121.33333333333331,425.44444444444446,0.0714298611111108,0.0096496666666665,Y,-0.018015873015873027,1686.1932517013306
alloeye_15,WalkStay,0.7777777777777778,0.5204417590916335,0.2150793650793651,0.12015873015873016,0.029142857142857144,300.1111111111111,1441.5,0.6265925749288692,0.17876190476190476,0.22773015873015873,0.038746031746031744,157.22222222222223,1586.0,0.1061508158372357,-0.03409523809523809,-0.03631746031746032,0.10757142857142857,0.009603174603174605,-142.88888888888889,144.5,0.096176944444444,0.0431328611111111,Y,-0.32880952380952383,1744.3455422705285
alloeye_15,TeleportStay,0.8888888888888888,0.4577999498225755,0.2563015873015873,0.14485714285714285,0.03784126984126984,263.8888888888889,1188.5555555555557,0.7340816566237819,0.2576031746031746,0.2272063492063492,0.0533015873015873,298.22222222222223,1162.7777777777778,0.2762817068012062,0.02546031746031746,0.0013015873015873015,0.08234920634920635,0.015460317460317462,34.333333333333336,-25.77777777777778,0.1309984444444443,0.0414390972222224,Y,-0.2007142857142857,1455.502326050891
